"","OTUID","mean_abundance","sd_abundance"
"149"," g__Trichococcus",0.00192835232925373,0.0214635403040696
"150"," g__Truepera",0.000402386041915857,0.00498499868906795
"151"," g__Vagococcus",0.000706225459293342,0.00817954851927985
"152"," g__Variovorax",0.00103434029636398,0.0092867344102206
"153"," g__Vibrio",3.2990506981616e-06,5.71412342596148e-05
"154"," g__Wautersiella",0.000175903707989718,0.0019522194799968
"155"," g__Weissella",4.1833695048808e-05,0.000224601283846715
"156"," g__[Clostridium]",6.99106056266562e-05,0.000995489556455033
"157","k__Bacteria_ Acidobacteria_ c__[Chloracidobacteria]_ o__RB41_ f__Ellin6075_ g__",0.000253211952928375,0.00269734479946635
"158","k__Bacteria_ Actinobacteria_ c__Acidimicrobiia_ o__Acidimicrobiales_ f___ g__",1.79028068447698e-05,0.00027155663058841
"159","k__Bacteria_ Actinobacteria_ c__Actinobacteria_ o__Actinomycetales_ f__Dermabacteraceae_ g__",8.43887759321518e-05,0.00109466117077766
"160","k__Bacteria_ Actinobacteria_ c__Actinobacteria_ o__Actinomycetales_ f__Dermabacteraceae_g__",0.000145380802073034,0.00126084426302093
"161","k__Bacteria_ Actinobacteria_ c__Actinobacteria_ o__Actinomycetales_ f__Dermatophilaceae_g__",4.90724224866579e-05,0.000492252916480848
"162","k__Bacteria_ Actinobacteria_ c__Actinobacteria_ o__Actinomycetales_ f__Geodermatophilaceae_g__",1.73612116729136e-05,0.000149607987666832
"163","k__Bacteria_ Actinobacteria_ c__Actinobacteria_ o__Actinomycetales_ f__Intrasporangiaceae_g__",0.000291986398258885,0.00305688509120484
"164","k__Bacteria_ Actinobacteria_ c__Actinobacteria_ o__Actinomycetales_ f__Microbacteriaceae_g__",0.000136509430586005,0.000735453366959807
"165","k__Bacteria_ Actinobacteria_ c__Actinobacteria_ o__Actinomycetales_ f__Micrococcaceae_g__",0.000587692834099066,0.00296806427512659
"166","k__Bacteria_ Actinobacteria_ c__Actinobacteria_ o__Actinomycetales_ f__Nakamurellaceae_ g__",5.28491329349561e-05,0.00062096349085645
"167","k__Bacteria_ Actinobacteria_ c__Actinobacteria_ o__Actinomycetales_ f__Nakamurellaceae_g__",6.93067699486545e-05,0.00114986786773467
"168","k__Bacteria_ Actinobacteria_ c__Actinobacteria_ o__Actinomycetales_ f__Nocardioidaceae_g__",0.000132115238701943,0.0011489485349996
"169","k__Bacteria_ Actinobacteria_ c__Actinobacteria_ o__Actinomycetales_ f__Propionibacteriaceae_ g__",0.00118307842042339,0.0075653946338932
"170","k__Bacteria_ Actinobacteria_ c__Actinobacteria_ o__Actinomycetales_ f__Streptomycetaceae_g__",4.22453618471116e-05,0.00073171113103329
"171","k__Bacteria_ Actinobacteria_ c__Actinobacteria_ o__Actinomycetales_f___g__",0.0003333209775466,0.00188842727753991
"172","k__Bacteria_ Actinobacteria_ c__Actinobacteria_ o__Bifidobacteriales_ f__Bifidobacteriaceae_ g__",1.08554088054401e-05,0.000156037820031873
"173","k__Bacteria_ Bacteroidetes_ c__Cytophagia_ o__Cytophagales_ f__Cyclobacteriaceae_ g__",1.15971948639149e-06,1.65724254785049e-05
"174","k__Bacteria_ Bacteroidetes_ c__Flavobacteriia_ o__Flavobacteriales_ f__Flavobacteriaceae_g__",0,0
"175","k__Bacteria_ Bacteroidetes_ c__Flavobacteriia_ o__Flavobacteriales_f___g__",1.28793787940031e-05,0.000140738293530031
"176","k__Bacteria_ Bacteroidetes_ c__Sphingobacteriia_ o__Sphingobacteriales_ f__Sphingobacteriaceae_ g__",1.33801364062948e-05,0.000138451983327459
"177","k__Bacteria_ Chloroflexi_ c__Thermomicrobia_ o__JG30-KF-CM45_ f___ g__",0.000409665424846949,0.00508033418155289
"178","k__Bacteria_ Cyanobacteria_ c__Chloroplast_ o__Chlorophyta_ f___ g__",4.99841880479472e-05,0.000734549208508834
"179","k__Bacteria_ Cyanobacteria_ c__Chloroplast_ o__Stramenopiles_ f___ g__",0,0
"180","k__Bacteria_ Cyanobacteria_ c__Chloroplast_ o__Streptophyta_ f___ g__",0.000991974151311244,0.00399363550063656
"181","k__Bacteria_ Cyanobacteria_ c__Oscillatoriophycideae_ o__Chroococcales_ f__Xenococcaceae_ g__",0.000152645714321158,0.00264390132761889
"182","k__Bacteria_ Firmicutes_ c__Bacilli_ o__Bacillales_ f__Bacillaceae_g__",8.70269053092665e-05,0.00149046359220989
"183","k__Bacteria_ Firmicutes_ c__Bacilli_ o__Bacillales_ f__Planococcaceae_g__",0.000154128779530197,0.00222776661676545
"184","k__Bacteria_ Firmicutes_ c__Bacilli_ o__Bacillales_ f__Staphylococcaceae_g__",5.62774392032779e-05,0.000785882690933421
"185","k__Bacteria_ Firmicutes_ c__Bacilli_ o__Bacillales_f___g__",0.000340883160192758,0.00232793430019647
"186","k__Bacteria_ Firmicutes_ c__Bacilli_ o__Lactobacillales_ f__Aerococcaceae_g__",4.56076587534334e-05,0.000789947821752101
"187","k__Bacteria_ Firmicutes_ c__Bacilli_ o__Lactobacillales_ f__Carnobacteriaceae_ g__",0.000169682215897222,0.00281643231687889
"188","k__Bacteria_ Firmicutes_ c__Bacilli_ o__Lactobacillales_ f__Carnobacteriaceae_g__",0.00258204538642965,0.0310253016506691
"189","k__Bacteria_ Firmicutes_ c__Bacilli_ o__Lactobacillales_ f__Streptococcaceae_ g__",0.000499250773402917,0.00232130515038056
"190","k__Bacteria_ Firmicutes_ c__Bacilli_ o__Lactobacillales_ f___ g__",0.000241349874976943,0.00277125842587991
"191","k__Bacteria_ Firmicutes_ c__Bacilli_ o__Lactobacillales_f___g__",0.000355526741385652,0.0019350160369365
"192","k__Bacteria_ Firmicutes_ c__Clostridia_ o__Clostridiales_ f__Clostridiaceae_ g__",1.99760500188715e-05,0.000234715893147175
"193","k__Bacteria_ Firmicutes_ c__Clostridia_ o__Clostridiales_ f__Peptostreptococcaceae_g__",0.000112421246773239,0.00105454553016029
"194","k__Bacteria_ Firmicutes_ c__Clostridia_ o__Clostridiales_ f__Ruminococcaceae_g__",2.42054159618215e-06,4.19250102642134e-05
"195","k__Bacteria_ Firmicutes_ c__Clostridia_ o__Clostridiales_f___g__",0.000395085302879738,0.00564684492176646
"196","k__Bacteria_ OD1_ c___ o___ f___ g__",8.21731993178971e-05,0.000878226944159622
"197","k__Bacteria_ OD1_c___o___f___g__",6.85600425628964e-06,8.08283453881781e-05
"198","k__Bacteria_ Proteobacteria_ c__Alphaproteobacteria_ o__Rhizobiales_ f__Aurantimonadaceae_ g__",0.000124613344302575,0.00195592027352464
"199","k__Bacteria_ Proteobacteria_ c__Alphaproteobacteria_ o__Rhizobiales_ f__Aurantimonadaceae_g__",8.60766315555956e-05,0.000548355247817931
"200","k__Bacteria_ Proteobacteria_ c__Alphaproteobacteria_ o__Rhizobiales_ f__Bradyrhizobiaceae_g__",4.01615052727449e-05,0.000459946889182268
"201","k__Bacteria_ Proteobacteria_ c__Alphaproteobacteria_ o__Rhizobiales_ f__Brucellaceae_g__",0.000131429135154462,0.00138971039853048
"202","k__Bacteria_ Proteobacteria_ c__Alphaproteobacteria_ o__Rhizobiales_ f__Methylobacteriaceae_ g__",0.00282481085384305,0.0382339839853743
"203","k__Bacteria_ Proteobacteria_ c__Alphaproteobacteria_ o__Rhizobiales_ f__Methylobacteriaceae_g__",0.000129977209860064,0.00142323815343475
"204","k__Bacteria_ Proteobacteria_ c__Alphaproteobacteria_ o__Rhizobiales_ f__Methylocystaceae_ g__",1.46942835424568e-05,0.000193812800195817
"205","k__Bacteria_ Proteobacteria_ c__Alphaproteobacteria_ o__Rhizobiales_ f__Phyllobacteriaceae_g__",8.42556143203989e-05,0.00100893238484436
"206","k__Bacteria_ Proteobacteria_ c__Alphaproteobacteria_ o__Rhizobiales_ f__Rhizobiaceae_g__",5.8915707102985e-05,0.000707810850489383
"207","k__Bacteria_ Proteobacteria_ c__Alphaproteobacteria_ o__Rhizobiales_f___g__",0.000231387162825421,0.0027350815397885
"208","k__Bacteria_ Proteobacteria_ c__Alphaproteobacteria_ o__Rhodobacterales_ f__Rhodobacteraceae_g__",2.29696761513614e-05,0.000186070429937031
"209","k__Bacteria_ Proteobacteria_ c__Alphaproteobacteria_ o__Rickettsiales_ f__mitochondria_ g__",0.000180060890458885,0.00209655745059525
"210","k__Bacteria_ Proteobacteria_ c__Alphaproteobacteria_ o__Sphingomonadales_ f__Erythrobacteraceae_g__",0.000676750037426066,0.00683257865276493
"211","k__Bacteria_ Proteobacteria_ c__Betaproteobacteria_ o__Burkholderiales_ f__Comamonadaceae_ g__",0.0003541193636887,0.00407023446779565
"212","k__Bacteria_ Proteobacteria_ c__Betaproteobacteria_ o__Burkholderiales_ f__Comamonadaceae_g__",0.000103136840732758,0.000785035613267142
"213","k__Bacteria_ Proteobacteria_ c__Betaproteobacteria_ o__Burkholderiales_ f__Oxalobacteraceae_g__",0.000120412034361696,0.00138953759336312
"214","k__Bacteria_ Proteobacteria_ c__Betaproteobacteria_ o__Burkholderiales_ f___ g__",4.36600878174431e-05,0.000756214903627305
"215","k__Bacteria_ Proteobacteria_ c__Betaproteobacteria_ o__Neisseriales_ f__Neisseriaceae_ g__",6.94950070153017e-05,0.000963560206406345
"216","k__Bacteria_ Proteobacteria_ c__Gammaproteobacteria_ o__Aeromonadales_ f__Aeromonadaceae_g__",0.000955491343593566,0.00934227780382349
"217","k__Bacteria_ Proteobacteria_ c__Gammaproteobacteria_ o__Alteromonadales_ f__[Chromatiaceae]_ g__",0.000496844796660526,0.0084302200090837
"218","k__Bacteria_ Proteobacteria_ c__Gammaproteobacteria_ o__Alteromonadales_ f__[Chromatiaceae]_g__",0.00139656145222745,0.0241752689179631
"219","k__Bacteria_ Proteobacteria_ c__Gammaproteobacteria_ o__Enterobacteriales_ f__Enterobacteriaceae_g__",0.0324384873696335,0.118106777769682
"220","k__Bacteria_ Proteobacteria_ c__Gammaproteobacteria_ o__Pseudomonadales_ f__Pseudomonadaceae_g__",0.000317739362339823,0.00220715109038696
"221","k__Bacteria_ Proteobacteria_ c__Gammaproteobacteria_o___f___g__",0.000188327683068327,0.00200347857565676
"222","k__Bacteria_ TM6_ c__SJA-4_ o___ f___ g__",3.33564604792656e-07,5.77750843107514e-06
"223","k__Bacteria_ TM7_ c__TM7-3_ o__EW055_ f___ g__",2.77178051411149e-05,0.00039846788379604
"224","k__Bacteria_ TM7_ c__TM7-3_o___f___g__",5.19759099365218e-05,0.000643668314667946
"225","k__Bacteria__c___o___f___g__",0.00279549785797424,0.0424514919454681
